Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S36096731,Mourning Dove,Zenaida macroura,2369,2,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2017-04-19,09:00 AM,eBird - Traveling Count,180,1,3.219,,1
S38008289,Mourning Dove,Zenaida macroura,2369,4,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2017-07-06,12:00 PM,eBird - Traveling Count,300,1,8.047,,1
S43037137,Mourning Dove,Zenaida macroura,2369,4,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-02-20,10:27 AM,eBird - Traveling Count,222,1,4.828,,1
S43068177,Mourning Dove,Zenaida macroura,2369,2,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-02-21,08:31 AM,eBird - Traveling Count,392,1,9.656,,1
S40380574,Mourning Dove,Zenaida macroura,2369,1,US-FL,Manatee,L6451602,Manson Jenkins (private access),27.553237,-82.069894,2017-11-08,10:25 AM,eBird - Traveling Count,324,1,1.609,,2
S36043435,Mourning Dove,Zenaida macroura,2369,2,US-FL,Manatee,L1585728,Moody Branch Mitigation Park and Environmental Area,27.6313219,-82.2374572,2017-04-17,12:40 PM,eBird - Traveling Count,35,1,1.609,,1
S38348763,Mourning Dove,Zenaida macroura,2369,2,US-FL,Manatee,L1585728,Moody Branch Mitigation Park and Environmental Area,27.6313219,-82.2374572,2017-07-26,08:30 AM,eBird - Traveling Count,120,1,1.609,,3
S39344635,Mourning Dove,Zenaida macroura,2369,1,US-FL,Manatee,L1585728,Moody Branch Mitigation Park and Environmental Area,27.6313219,-82.2374572,2017-09-23,09:18 AM,eBird - Traveling Count,113,1,4.023,,1
S37079554,Mourning Dove,Zenaida macroura,2369,1,US-OR,Morrow,L3784053,Umatilla Army Depot (Restricted Access),45.837052,-119.4389391,2017-05-22,05:45 PM,eBird - Traveling Count,54,1,1.609,,1
S47985031,Mourning Dove,Zenaida macroura,2369,1,US-FL,Okeechobee,L7847315,441 and 102nd,27.338058,-80.822889,2018-08-21,10:09 AM,eBird - Traveling Count,57,1,1.609,,1
S57717496,Mourning Dove,Zenaida macroura,2369,1,US-NY,Onondaga,L9540489,"5908 Widewaters Pkwy, East Syracuse US-NY (43.0538,-76.0660)",43.053775,-76.066019,2019-06-26,05:20 PM,eBird - Stationary Count,5,1,,,1
S42143172,Mourning Dove,Zenaida macroura,2369,5,US-FL,Orange,L298649,Lake Apopka Wildlife Drive,28.6690476,-81.56128,2018-01-21,11:53 AM,eBird - Traveling Count,240,1,19.312,,3
S42050861,Mourning Dove,Zenaida macroura,2369,8,US-FL,Pinellas,L502704,Brooker Creek Preserve & surrounding areas,28.1439001,-82.6609078,2018-01-18,08:14 AM,eBird - Traveling Count,469,1,6.437,,2
S41171555,Mourning Dove,Zenaida macroura,2369,1,US-FL,Pinellas,L1818050,Bryan Dairy Rd Ponds including W Powell and surr. indust. area,27.8726085,-82.7372819,2017-12-16,10:36 AM,eBird - Traveling Count,83,1,6.276,,2,,,St Pete CBC with Bo Fethe.
S40488168,Mourning Dove,Zenaida macroura,2369,30,US-FL,Pinellas,L4629138,Mobbly Bayou Wilderness Preserve,28.028171,-82.6595526,2017-04-11,08:00 AM,eBird - Traveling Count,480,1,3.219,,2
S35886701,Mourning Dove,Zenaida macroura,2369,4,US-FL,Pinellas,L4629138,Mobbly Bayou Wilderness Preserve,28.028171,-82.6595526,2017-04-11,09:29 AM,eBird - Traveling Count,300,1,4.828,,1
S41171562,Mourning Dove,Zenaida macroura,2369,2,US-FL,Pinellas,L6573802,"Seminole Lakes CC Estates neighborhood, Seminole, FL",27.8314555,-82.7597423,2017-12-16,01:16 PM,eBird - Traveling Count,107,1,4.426,,1,,,St Pete CBC with Bo Fethe and Rich Hoyer.
S35646156,Mourning Dove,Zenaida macroura,2369,6,US-FL,Polk,L5512106,Ft. Green ,27.691613,-82.042236,2017-04-02,04:26 PM,eBird - Traveling Count,100,1,4.828,,1
S29274075,Mourning Dove,Zenaida macroura,2369,2,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-04-28,03:30 PM,eBird - Traveling Count,45,1,.322,,2,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S30345919,Mourning Dove,Zenaida macroura,2369,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-06-21,12:11 PM,eBird - Traveling Count,300,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30566191,Mourning Dove,Zenaida macroura,2369,2,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-07-06,06:36 AM,eBird - Traveling Count,3,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S29050917,Mourning Dove,Zenaida macroura,2369,2,US-CA,San Bernardino,L4168995,US-CA-Helendale-15066 Tournament Dr,34.761804,-117.335432,2016-04-18,06:19 PM,eBird - Stationary Count,15,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S40661441,Mourning Dove,Zenaida macroura,2369,5,US-FL,Sumter,L6496872,"4583 County Road 128, Wildwood US-FL (28.8870,-82.0272)",28.887027,-82.027229,2017-11-22,08:52 AM,eBird - Traveling Count,210,1,1.609,,1
S60208928,Squirrel Cuckoo,Piaya cayana,3150,1,CR-A,,L1473008,Arenal Misticopark (Hanging Bridges),10.4893477,-84.7563453,2019-09-29,06:10 AM,eBird - Traveling Count,231,1,11.265,,2
S60222801,Squirrel Cuckoo,Piaya cayana,3150,1,CR-A,,L3346941,PN Arenal--Sendero Los Tucanes,10.43985,-84.717663,2019-09-29,02:25 PM,eBird - Traveling Count,90,1,6.437,,1
S60264367,Squirrel Cuckoo,Piaya cayana,3150,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S40214752,Yellow-billed Cuckoo,Coccyzus americanus,3169,1,US-FL,Hillsborough,L5549293,US-FL-Wimauma-1078 Chert Rock Trl - 27.6988x-82.2545,27.698754,-82.254459,2017-10-30,03:22 PM,eBird - Casual Observation,,0,,,1,,"NOMO sized bird with olive/brown above and white below. Yellow underbill, dark upperbill. No black mask, thin eye ring, distinct white blotches on undertail."
S60558630,Yellow-billed Cuckoo,Coccyzus americanus,3169,1,US-FL,Manatee,L4425488,Terra Ceia Preserve SP--Hightower Trail,27.5813861,-82.5726682,2019-10-12,09:01 AM,eBird - Traveling Count,126,1,5.343,,2
S91025300,Lesser Nighthawk,Chordeiles acutipennis,3433,3,MX-BCS,La Paz,L15583405,"23300, La Paz MX-BCS 23.45344, -110.23887",23.453436,-110.238872,2021-06-28,01:08 PM,eBird - Casual Observation,,0,,,1
S30049134,Lesser Nighthawk,Chordeiles acutipennis,3433,1,US-CA,San Bernardino,L4168996,Backyard,34.762006,-117.335548,2016-06-02,08:18 PM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S38356337,Common Nighthawk,Chordeiles minor,3441,2,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2017-07-27,10:17 PM,eBird - Traveling Count,200,1,15.45,,1,,,During deer population survey. 
S36236013,Common Nighthawk,Chordeiles minor,3441,1,US-FL,Manatee,L1585728,Moody Branch Mitigation Park and Environmental Area,27.6313219,-82.2374572,2017-04-24,03:08 PM,eBird - Traveling Count,120,1,1.609,,1,,,During FLSJ survey
S38348763,Common Nighthawk,Chordeiles minor,3441,3,US-FL,Manatee,L1585728,Moody Branch Mitigation Park and Environmental Area,27.6313219,-82.2374572,2017-07-26,08:30 AM,eBird - Traveling Count,120,1,1.609,,3
S60202546,Common Pauraque,Nyctidromus albicollis,3486,1,CR-A,,L1473008,Arenal Misticopark (Hanging Bridges),10.4893477,-84.7563453,2019-09-28,09:02 PM,eBird - Casual Observation,,0,,,1
S44459273,Chuck-will's-widow,Antrostomus carolinensis,3543,1,US-FL,Hillsborough,L7205611,One Tampa City Center,27.9468365,-82.4571299,2018-03-30,06:30 PM,eBird - Casual Observation,,0,,,2
S35072063,Chuck-will's-widow,Antrostomus carolinensis,3543,1,US-FL,Hillsborough,L5556589,US-FL-Tampa-214 S Melville Ave - 27.9423x-82.4795,27.942274,-82.479495,2017-03-09,04:34 PM,eBird - Casual Observation,,0,,,1,,"Next to neighbors old, dead Christmas tree. No white bars in flight and Buffy brown overall. "
S43037137,Chuck-will's-widow,Antrostomus carolinensis,3543,1,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-02-20,10:27 AM,eBird - Traveling Count,222,1,4.828,,1,,Flushed out of a recently cleared oak/pine forest
S43380755,Eastern Whip-poor-will,Antrostomus vociferus,3564,2,US-FL,Manatee,L585956,Duette Preserve,27.5354454,-82.1294117,2018-03-03,06:55 PM,eBird - Stationary Count,800,1,,,1,,Calling to each other throughout the night. 
S60264367,Black Swift,Cypseloides niger,3735,5,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60236034,White-collared Swift,Streptoprocne zonaris,3752,8,CR-A,,L1473008,Arenal Misticopark (Hanging Bridges),10.4893477,-84.7563453,2019-09-30,06:03 AM,eBird - Stationary Count,205,1,,,1
S46097471,Chimney Swift,Chaetura pelagica,3788,5,US-TN,Blount,L7481979,"8303 Lamar Alex Pkwy E, Townsend US-TN (35.6794,-83.7262)",35.679362,-83.726211,2018-05-26,10:00 AM,eBird - Traveling Count,308,1,6.437,,1
S36963321,Chimney Swift,Chaetura pelagica,3788,5,US-NC,Buncombe,L5854038,US-NC-Candler-309 Wiggins Rd - 35.5435x-82.7567,35.543483,-82.756698,2017-05-14,10:58 AM,eBird - Traveling Count,100,1,6.437,,6
S71273396,Chimney Swift,Chaetura pelagica,3788,10,US-TN,Hamilton,L2221719,Signal Point Park,35.1204662,-85.3664625,2020-07-08,07:54 PM,eBird - Traveling Count,90,1,6.437,,4
S47001565,Chimney Swift,Chaetura pelagica,3788,15,US-FL,Hillsborough,L7670017,"1010 E 31st Ave, Tampa US-FL (27.9788,-82.4487)",27.978762,-82.448705,2018-07-05,09:05 AM,eBird - Stationary Count,15,1,,,2
S47722672,Chimney Swift,Chaetura pelagica,3788,13,US-FL,Hillsborough,L7670017,"1010 E 31st Ave, Tampa US-FL (27.9788,-82.4487)",27.978762,-82.448705,2018-07-28,08:10 AM,eBird - Stationary Count,25,1,,,1,,Vocal and aerial foraging observed. 
S47790827,Chimney Swift,Chaetura pelagica,3788,9,US-FL,Hillsborough,L7670017,"1010 E 31st Ave, Tampa US-FL (27.9788,-82.4487)",27.978762,-82.448705,2018-08-11,07:32 PM,eBird - Stationary Count,3,1,,,1
S54880136,Chimney Swift,Chaetura pelagica,3788,9,US-FL,Hillsborough,L7670017,"1010 E 31st Ave, Tampa US-FL (27.9788,-82.4487)",27.978762,-82.448705,2019-04-12,06:16 PM,eBird - Stationary Count,3,1,,,1
S55210252,Chimney Swift,Chaetura pelagica,3788,4,US-FL,Hillsborough,L835696,Al Lopez Park,27.9895698,-82.5011873,2019-04-20,01:57 PM,eBird - Traveling Count,67,1,.805,,1
S45013582,Chimney Swift,Chaetura pelagica,3788,5,US-FL,Hillsborough,L6466784,Hyde Park Wetland,27.935722,-82.480683,2018-04-27,07:30 PM,eBird - Stationary Count,60,1,,,8
S48785893,Chimney Swift,Chaetura pelagica,3788,3,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2018-09-27,07:19 PM,eBird - Traveling Count,18,1,.805,,1
S58478169,Chimney Swift,Chaetura pelagica,3788,20,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2019-07-26,08:09 PM,eBird - Stationary Count,4,1,,,1,,,Large rain puddles
S35736407,Chimney Swift,Chaetura pelagica,3788,7,US-FL,Hillsborough,L5556589,US-FL-Tampa-214 S Melville Ave - 27.9423x-82.4795,27.942274,-82.479495,2017-04-05,07:02 PM,eBird - Casual Observation,,0,,,1
S60558630,Chimney Swift,Chaetura pelagica,3788,3,US-FL,Manatee,L4425488,Terra Ceia Preserve SP--Hightower Trail,27.5813861,-82.5726682,2019-10-12,09:01 AM,eBird - Traveling Count,126,1,5.343,,2
S48967090,Vaux's Swift,Chaetura vauxi,3789,11,MX-ROO,Felipe Carrillo Puerto,L315682,Zona Arqueológica Muyil (Chunyaxché),20.0785613,-87.6110959,2018-10-05,03:35 PM,eBird - Traveling Count,400,1,2.816,,2
S60264367,Vaux's Swift,Chaetura vauxi,3789,11,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S38351141,Common Swift,Apus apus,4002,1,ZA-WC,,L1069986,Robben Island,-33.8076791,18.3712006,2012-02-14,,Historical,,1
S30319875,White-throated Swift,Aeronautes saxatalis,4063,50,US-CA,Los Angeles,L786889,Santa Catalina Island--Bird Rock,33.4497766,-118.4878922,2016-06-18,08:00 AM,eBird - Stationary Count,15,1,,,3,,colonizing on the cliff to the south of two harbors.
S29274075,White-throated Swift,Aeronautes saxatalis,4063,2,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-04-28,03:30 PM,eBird - Traveling Count,45,1,.322,,2,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S60264367,Green Hermit,Phaethornis guy,4162,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Lesser Violetear,Colibri cyanotus,4261,3,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Green-crowned Brilliant,Heliodoxa jacula,4596,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Purple-throated Mountain-gem,Lampornis calolaemus,4644,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Magenta-throated Woodstar,Philodice bryantae,4680,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S53567709,Ruby-throated Hummingbird,Archilochus colubris,4688,1,US-FL,Collier,L8566905,CRCA Station 8,26.30776,-81.287138,2019-03-07,10:07 AM,eBird - Casual Observation,,0,,,1
S38251299,Ruby-throated Hummingbird,Archilochus colubris,4688,2,US-FL,Hillsborough,L6109665,"735 Lakeview Dr, Wimauma US-FL (27.7122,-82.3163)",27.7122,-82.316252,2017-07-21,02:46 PM,eBird - Casual Observation,,0,,,2
S29274075,Anna's Hummingbird,Calypte anna,4699,1,US-CA,San Bernardino,L892043,Harper Dry Lake,35.0106763,-117.2928223,2016-04-28,03:30 PM,eBird - Traveling Count,45,1,.322,,2,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S27538165,Anna's Hummingbird,Calypte anna,4699,2,US-CA,San Diego,L3100509,San Mateo Point & Creek,33.3877407,-117.5951415,2016-02-14,01:11 PM,eBird - Stationary Count,30,1,,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34"
S90900475,Costa's Hummingbird,Calypte costae,4702,1,MX-BCS,La Paz,L2748920,Malecón de La Paz,24.168564,-110.3105235,2021-06-27,03:19 PM,eBird - Traveling Count,196,1,16.093,,1
S30049130,Costa's Hummingbird,Calypte costae,4702,1,US-CA,San Bernardino,L4614505,US-California-Helendale-27225 Helendale Rd - 34.746x-117.333,34.7458045,-117.3334758,2016-06-02,07:12 PM,eBird - Traveling Count,15,1,.322,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S27538165,Allen's Hummingbird,Selasphorus sasin,4714,1,US-CA,San Diego,L3100509,San Mateo Point & Creek,33.3877407,-117.5951415,2016-02-14,01:11 PM,eBird - Stationary Count,30,1,,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34"
S60264367,Canivet's Emerald,Cynanthus canivetii,4759,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S91025300,Xantus's Hummingbird,Basilinna xantusii,4798,1,MX-BCS,La Paz,L15583405,"23300, La Paz MX-BCS 23.45344, -110.23887",23.453436,-110.238872,2021-06-28,01:08 PM,eBird - Casual Observation,,0,,,1
S91259964,Xantus's Hummingbird,Basilinna xantusii,4798,2,MX-BCS,La Paz,L15642752,"Carretera San Pedro - Cabo San Lucas, La Paz MX-BCS 23.31109, -110.16031",23.311086,-110.160313,2021-06-30,04:07 PM,eBird - Stationary Count,20,1,,,2
S60315694,Violet Sabrewing,Campylopterus hemileucurus,4825,1,CR-P,,L9986225,"(10.2989,-84.8342)",10.298915,-84.834248,2019-10-01,10:22 PM,eBird - Traveling Count,128,1,3.219,,3,,,Night walk
S60264367,Violet Sabrewing,Campylopterus hemileucurus,4825,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Coppery-headed Emerald,Microchera cupreiceps,4880,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Stripe-tailed Hummingbird,Eupherusa eximia,4887,2,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60264367,Blue-vented Hummingbird,Saucerottia hoffmanni,4926,1,CR-P,,L552342,Reserva Bosque Nuboso Monteverde,10.3056726,-84.7890472,2019-10-01,05:57 AM,eBird - Traveling Count,340,1,4.828,,3
S60208928,Rufous-tailed Hummingbird,Amazilia tzacatl,4981,2,CR-A,,L1473008,Arenal Misticopark (Hanging Bridges),10.4893477,-84.7563453,2019-09-29,06:10 AM,eBird - Traveling Count,231,1,11.265,,2
S26982851,hummingbird sp.,Trochilidae sp.,5085,1,US-CA,San Bernardino,L4172278,US-CA-Victorville-Mojave Narrows Reg Park - 34.5111x-117.2733,34.5111,-117.273278,2016-01-18,11:54 AM,eBird - Traveling Count,105,1,3.219,,1,,"Looked like Anna's, but I didn't get a good  look and lost him.","<br />Submitted from eBird for iOS, version 1.1.4 Build 34"
S47304011,Clapper Rail,Rallus crepitans,5134,1,US-FL,Collier,L405340,Marco Island--Tiger Tail Beach,25.948098,-81.74456,2018-07-19,06:21 PM,eBird - Traveling Count,48,1,.805,,2,,Vocal,Lagoon only.  Not gulf side
S40425161,Clapper Rail,Rallus crepitans,5134,2,US-FL,Hillsborough,L127335,McKay Bay Nature Park,27.9519,-82.4213,2017-11-10,03:47 PM,eBird - Traveling Count,89,1,2.414,,1
S42050861,Clapper Rail,Rallus crepitans,5134,1,US-FL,Pinellas,L502704,Brooker Creek Preserve & surrounding areas,28.1439001,-82.6609078,2018-01-18,08:14 AM,eBird - Traveling Count,469,1,6.437,,2,,Vocal only
S48967090,Rufous-necked Wood-Rail,Aramides axillaris,5297,1,MX-ROO,Felipe Carrillo Puerto,L315682,Zona Arqueológica Muyil (Chunyaxché),20.0785613,-87.6110959,2018-10-05,03:35 PM,eBird - Traveling Count,400,1,2.816,,2,,Locals bait him near lagoon ramp
S41165029,Sora,Porzana carolina,5313,1,US-FL,Hillsborough,L620580,Wolf Branch Creek Preserve,27.7421125,-82.4375439,2017-12-17,08:48 AM,eBird - Traveling Count,400,1,8.047,,1
S41171525,Sora,Porzana carolina,5313,1,US-FL,Pinellas,L1818016,Pond behind Target store on Park St,27.8124669,-82.7572214,2017-12-16,05:50 AM,eBird - Stationary Count,5,1,,,1,,,St Pete CBC with Bo Fethe.
S38351084,Eurasian Moorhen,Gallinula chloropus,5321,50,SC-15,,L6129099,Île du Nord (North Island),-4.3947721,55.2464426,2013-09-16,,Historical,,1
S43620684,Common Gallinule,Gallinula galeata,5327,3,US-FL,Brevard,L123565,Merritt Island NWR (Please consider using more specific locations),28.6628762,-80.7234192,2018-03-13,11:39 AM,eBird - Traveling Count,268,1,12.875,,1
S48245724,Common Gallinule,Gallinula galeata,5327,4,US-FL,Brevard,L127381,Merritt Island NWR--Black Point Wildlife Drive,28.6575241,-80.7545391,2018-09-02,01:57 PM,eBird - Traveling Count,61,1,2.816,,2
S51536701,Common Gallinule,Gallinula galeata,5327,4,US-FL,Collier,L8404372,CRCA Station 5,26.422231,-81.304529,2019-01-10,07:02 AM,eBird - Stationary Count,200,1,,,1
S51930128,Common Gallinule,Gallinula galeata,5327,2,US-FL,Collier,L8404372,CRCA Station 5,26.422231,-81.304529,2019-01-22,06:58 AM,eBird - Traveling Count,207,1,.402,,2
S52926882,Common Gallinule,Gallinula galeata,5327,1,US-FL,Collier,L8404372,CRCA Station 5,26.422231,-81.304529,2019-02-19,06:45 AM,eBird - Stationary Count,224,1,,,1
S54545070,Common Gallinule,Gallinula galeata,5327,2,US-FL,Collier,L8404372,CRCA Station 5,26.422231,-81.304529,2019-04-04,06:59 AM,eBird - Stationary Count,219,1,,,1
S44878213,Common Gallinule,Gallinula galeata,5327,1,US-FL,Collier,L638726,Immokalee Ranch--C.R. 846,26.4194685,-81.3671869,2018-04-23,10:47 AM,eBird - Traveling Count,475,1,3.219,,3
S47722669,Common Gallinule,Gallinula galeata,5327,3,US-FL,Hillsborough,L7800567,"6605 Muck Pond Rd, Seffner US-FL (28.0203,-82.2621)",28.020298,-82.262089,2018-08-08,09:33 AM,eBird - Stationary Count,10,1,,,2
S32259431,Common Gallinule,Gallinula galeata,5327,1,US-FL,Hillsborough,L684255,Cockroach Bay Preserve and surrounding area,27.6885443,-82.5014019,2016-10-27,05:32 PM,eBird - Traveling Count,72,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S33468908,Common Gallinule,Gallinula galeata,5327,4,US-FL,Hillsborough,L684255,Cockroach Bay Preserve and surrounding area,27.6885443,-82.5014019,2017-01-05,03:47 PM,eBird - Traveling Count,124,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S35956336,Common Gallinule,Gallinula galeata,5327,21,US-FL,Hillsborough,L684255,Cockroach Bay Preserve and surrounding area,27.6885443,-82.5014019,2017-04-14,04:01 PM,eBird - Traveling Count,131,1,4.828,,1
S40464117,Common Gallinule,Gallinula galeata,5327,5,US-FL,Hillsborough,L6466784,Hyde Park Wetland,27.935722,-82.480683,2017-11-11,10:11 AM,eBird - Stationary Count,3,1,,,1
S44069151,Common Gallinule,Gallinula galeata,5327,4,US-FL,Hillsborough,L6466784,Hyde Park Wetland,27.935722,-82.480683,2018-03-29,05:51 PM,eBird - Stationary Count,4,1,,,1
S45013582,Common Gallinule,Gallinula galeata,5327,2,US-FL,Hillsborough,L6466784,Hyde Park Wetland,27.935722,-82.480683,2018-04-27,07:30 PM,eBird - Stationary Count,60,1,,,8
S38576119,Common Gallinule,Gallinula galeata,5327,1,US-FL,Hillsborough,L6169767,MU 8 wetland,27.699982,-82.066399,2017-08-10,03:05 PM,eBird - Traveling Count,200,1,3.219,,2
S33635295,Common Gallinule,Gallinula galeata,5327,15,US-FL,Hillsborough,L4079330,Moody Pond,27.712589,-82.292589,2017-01-13,08:56 AM,eBird - Stationary Count,6,1,,,1
S38347599,Common Gallinule,Gallinula galeata,5327,5,US-FL,Hillsborough,L4079330,Moody Pond,27.712589,-82.292589,2017-07-27,02:22 PM,eBird - Stationary Count,8,1,,,1
S50302202,Common Gallinule,Gallinula galeata,5327,7,US-FL,Hillsborough,L4079330,Moody Pond,27.712589,-82.292589,2018-11-29,12:00 PM,eBird - Stationary Count,23,1,,,2,,,Cold and windy
S55552695,Common Gallinule,Gallinula galeata,5327,7,US-FL,Hillsborough,L4079330,Moody Pond,27.712589,-82.292589,2019-04-26,12:11 PM,eBird - Stationary Count,10,1,,,1
S48692484,Common Gallinule,Gallinula galeata,5327,20,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2018-09-23,11:30 AM,eBird - Traveling Count,23,1,.805,,1,FL Recently Fledged Young
S48785893,Common Gallinule,Gallinula galeata,5327,15,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2018-09-27,07:19 PM,eBird - Traveling Count,18,1,.805,,1
S49992839,Common Gallinule,Gallinula galeata,5327,12,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2018-11-17,10:40 AM,eBird - Traveling Count,15,1,.402,,1
S60536264,Common Gallinule,Gallinula galeata,5327,17,US-FL,Hillsborough,L1203771,Ragan Park,27.9783471,-82.445333,2019-10-11,07:32 PM,eBird - Traveling Count,8,1,.322,,1
S39408691,Common Gallinule,Gallinula galeata,5327,12,US-FL,Hillsborough,L6301493,The Lake,27.70958,-82.141563,2017-09-26,07:23 AM,eBird - Traveling Count,600,1,4.828,,2
S50723995,Common Gallinule,Gallinula galeata,5327,1,US-FL,Hillsborough,L4080634,Tripe Creek Subdivision,27.7975778,-82.2746213,2018-12-16,02:46 PM,eBird - Traveling Count,46,1,.805,,3
S62337497,Common Gallinule,Gallinula galeata,5327,1,US-FL,Hillsborough,L4080634,Tripe Creek Subdivision,27.7975778,-82.2746213,2019-12-15,12:33 PM,eBird - Traveling Count,150,1,9.656,,3
S31973372,Common Gallinule,Gallinula galeata,5327,4,US-FL,Hillsborough,L4979362,US-FL-Wimauma-5501-5541 State Road 674 - 27.7124x-82.3083,27.712376,-82.308264,2016-10-10,07:44 AM,eBird - Traveling Count,54,1,3.219,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S34913138,Common Gallinule,Gallinula galeata,5327,6,US-FL,Hillsborough,L5141906,West tract,27.684057,-82.193682,2017-03-02,10:16 AM,eBird - Stationary Count,13,1,,,1
S35354073,Common Gallinule,Gallinula galeata,5327,7,US-FL,Hillsborough,L5141906,West tract,27.684057,-82.193682,2017-03-22,02:54 PM,eBird - Traveling Count,400,1,9.656,,1
S50718801,Common Gallinule,Gallinula galeata,5327,2,US-FL,Hillsborough,L8263132,"Woodbridge Dr, Riverview US-FL (27.7901,-82.3278)",27.790064,-82.327796,2018-12-16,01:39 PM,eBird - Traveling Count,19,1,.402,,3
S91259896,Common Gallinule,Gallinula galeata,5327,3,MX-BCS,Los Cabos,L277480,Estero San José,23.0549758,-109.6836422,2021-07-02,10:01 AM,eBird - Traveling Count,40,1,.805,,2
S40380574,Common Gallinule,Gallinula galeata,5327,6,US-FL,Manatee,L6451602,Manson Jenkins (private access),27.553237,-82.069894,2017-11-08,10:25 AM,eBird - Traveling Count,324,1,1.609,,2
S40418749,Common Gallinule,Gallinula galeata,5327,4,US-FL,Manatee,L6451602,Manson Jenkins (private access),27.553237,-82.069894,2017-11-09,08:00 AM,eBird - Traveling Count,120,1,3.219,,2
S60558630,Common Gallinule,Gallinula galeata,5327,1,US-FL,Manatee,L4425488,Terra Ceia Preserve SP--Hightower Trail,27.5813861,-82.5726682,2019-10-12,09:01 AM,eBird - Traveling Count,126,1,5.343,,2
